case_id,round,company,metric,status,base_year,base_value,target_year,target_value,unit,listed_rate_pct,calculated_rate_pct,rate_diff_pt,source_method,page,year_status,issues,raw_support,raw
s1_outline_123,1次,株式会社タケエイ,労働生産性,PDF表セル・率検算確認済み,2026,324,2029,2382,万円/人,94.5,94.446,0.054,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 324 | 2,382
(年平均上昇率+94.5%)"
s1_outline_123,1次,株式会社タケエイ,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,589,2029,709,万円/人,6.37,6.376,0.006,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 589 | 709
(年平均上昇率+6.37%)"
s1_outline_123,1次,株式会社タケエイ,役員1人当たり給与支給総額,PDFで数値なし・ハイフン,,,,,,,,,,,年なし,数値2点なし,false,
s1_outline_123,1次,株式会社タケエイ,補助事業に係る従業員数,PDF表セル確認済み,2026,17,2029,130,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 17 | 130"
s1_outline_124,1次,株式会社シロ,労働生産性,PDF表セル・率検算確認済み,2027,795,2030,1336,万円/人,18.9,18.8903,0.0097,table_cells,3,暦年確認,,true,"労働生産性
(単位:万円/人) | 795 | 1,336
(年平均上昇率+18.9%)"
s1_outline_124,1次,株式会社シロ,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,463,2030,575,万円/人,7.5,7.4886,0.0114,table_cells,3,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 463 | 575
(年平均上昇率+7.5%)"
s1_outline_124,1次,株式会社シロ,役員1人当たり給与支給総額,PDFで数値なし・ハイフン,,,,,,,,,,,年なし,数値2点なし,false,
s1_outline_124,1次,株式会社シロ,補助事業に係る従業員数,PDF表セル確認済み,2027,23,2030,70,人,,,,table_cells,3,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 23 | 70"
s1_outline_125,1次,株式会社ミダック,労働生産性,PDF表セル・率検算確認済み,2027,15377,2030,18036,万円/人,5.5,5.4604,0.0396,table_cells,2,暦年確認,,true,"労働生産性(万円/人) | 15,377万円/人 | 18,036万円(年平均上昇率+5.5%)"
s1_outline_125,1次,株式会社ミダック,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,491,2030,563,万円/人,4.67,4.6668,0.0032,table_cells,2,暦年確認,,true,従業員1人あたり給与支給総額(万円/人) | 491万円/人 | 563万円(年平均上昇率+4.67%)
s1_outline_125,1次,株式会社ミダック,役員1人当たり給与支給総額,PDF記載なし又は抽出不能,,,,,,,,,,,年なし,数値2点なし,false,
s1_outline_125,1次,株式会社ミダック,補助事業に係る従業員数,PDF表セル確認済み,2027,33,2030,50,人,,,,table_cells,2,暦年確認,,true,補助事業に係る従業員数(人) | 33人 | 50人
s1_outline_126,1次,高末株式会社,労働生産性,PDF表セル・率検算確認済み,2026,262,2029,799,万円/人,45,45.0157,0.0157,table_cells,2,暦年確認,,true,"労働生産性
(万円/人) | 262 | 799
(年平均上昇率+45.0%)"
s1_outline_126,1次,高末株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,247,2029,290,万円/人,5.4,5.4954,0.0954,table_cells,2,暦年確認,,true,"従業員1人あたり
給与支給総額(万円/人) | 247 | 290
(年平均上昇率+5.4%)"
s1_outline_126,1次,高末株式会社,役員1人当たり給与支給総額,PDF記載なし又は抽出不能,,,,,,,,,,,年なし,数値2点なし,false,
s1_outline_126,1次,高末株式会社,補助事業に係る従業員数,PDF表セル確認済み,2026,51,2029,250,人,69.8,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 51 | 250
(年平均上昇率+69.8%)"
s1_outline_127,1次,株式会社ユニワールド,労働生産性,PDF表セル・率検算確認済み,2027,1226,2030,1788,万円/人,13.4,13.4033,0.0033,,2,暦年確認,,true,"労働生産性 1,788万円 1,226万円 （単位：万円/人） （年平均上昇率＋13.4％）"
s1_outline_127,1次,株式会社ユニワールド,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,369,2030,433,万円/人,5.5,5.476,0.024,,2,暦年確認,,false,従業員1人あたり給与支給総額 43 万円 3 目標値 369万円 （年平均上昇率＋5.5％） （単位：万円/人）
s1_outline_127,1次,株式会社ユニワールド,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,1259,2030,1428,万円/人,4.3,4.288,0.012,,2,暦年確認,,true,"役員１人あたり給与支給総額 1,428万円 1,259万円 （年平均上昇率＋4.3％） （単位：万円/人）"
s1_outline_127,1次,株式会社ユニワールド,補助事業に係る従業員数,PDF表セル確認済み,2027,115.5,2030,133.4,人,,,,,2,暦年確認,,true,補助事業に係る従業員数 115.5人 133.4人 （単位：人）※就業時間ベース
s1_outline_128,1次,株式会社ただおザウルス,労働生産性,PDF表セル・率検算確認済み,2026,918,2029,1415,万円/人,15.5,15.5149,0.0149,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 918 | 1,415
(年平均上昇率+15.5%)"
s1_outline_128,1次,株式会社ただおザウルス,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,291,2029,356,万円/人,7,6.9512,0.0488,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 29
1 | 356
(年平均上昇率+7.0%)"
s1_outline_128,1次,株式会社ただおザウルス,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,2640,2029,3058,万円/人,5,5.0214,0.0214,table_cells,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) | 2,640 | 3,05
8
(年平均上昇率+5.0%)"
s1_outline_128,1次,株式会社ただおザウルス,補助事業に係る従業員数,PDF表セル確認済み,2026,29,2029,87,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 29 | 87"
s1_outline_129,1次,株式会社浜屋,労働生産性,PDF表セル確認済み,2025,31,2028,965,万円/人,,214.5733,,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 31万円/人(※1) | 965万円/人
(年平均上昇率+214.8%)"
s1_outline_129,1次,株式会社浜屋,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2025,603,2028,739,万円/人,7,7.0144,0.0144,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 603万円/人 | 739万円/人
(年平均上昇率+7.0%)"
s1_outline_129,1次,株式会社浜屋,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,2025,1500,2028,1838,万円/人,7,7.0085,0.0085,table_cells,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) | 1,500万円/人 | 1,838万円/人
(年平均上昇率+7.0%)"
s1_outline_129,1次,株式会社浜屋,補助事業に係る従業員数,PDF表セル確認済み,2025,87,2028,112,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 87人 | 112人"
s1_outline_13,1次,株式会社アロン社,労働生産性,PDF表セル・率検算確認済み,2027,981,2030,1531.3,万円/人,16,16.0015,0.0015,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 981.0万円/人 | 1,531.3万円/人
(年平均上昇率+約16%)"
s1_outline_13,1次,株式会社アロン社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,341.5,2030,395.3,万円/人,5,4.9974,0.0026,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 341.5万円/人 | 395.3万円/人
(年平均上昇率+5%)"
s1_outline_13,1次,株式会社アロン社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2027,,2030,,万円/人,5,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) - -
(年平均上昇率+5%)"
s1_outline_13,1次,株式会社アロン社,補助事業に係る従業員数,PDF表セル確認済み,2027,111,2030,111,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 111人 | 111人"
s1_outline_130,1次,小林酒造株式会社,労働生産性,PDF表セル・率検算確認済み,2025,7406,2028,12438,万円/人,19,18.8654,0.1346,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 7,406 | 12,438
(年平均上昇率+19%)"
s1_outline_130,1次,小林酒造株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2025,343,2028,410,万円/人,6,6.128,0.128,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 343 | 410
(年平均上昇率+6.0%)"
s1_outline_130,1次,小林酒造株式会社,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,2025,1095,2028,1335,万円/人,6.8,6.829,0.029,table_cells,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) | 1,095 | 1,335
(年平均上昇率+6.8%)"
s1_outline_130,1次,小林酒造株式会社,補助事業に係る従業員数,PDF表セル確認済み,2025,4,2028,10,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 4 | 10"
s1_outline_131,1次,株式会社遠藤写真工芸所,労働生産性,PDF表セル・率検算確認済み,2026,403,2029,1420,万円/人,52.2,52.1696,0.0304,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 403 | 1,4
20
(年平均上昇率+52.2%)"
s1_outline_131,1次,株式会社遠藤写真工芸所,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,408,2029,536,万円/人,9.6,9.522,0.078,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 40
8 | 536
(年平均上昇率+9.6%)"
s1_outline_131,1次,株式会社遠藤写真工芸所,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,400,2029,460,万円/人,4.8,4.769,0.031,table_cells,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) | 400 | 460.0
(年平均上昇率+4.8%)"
s1_outline_131,1次,株式会社遠藤写真工芸所,補助事業に係る従業員数,PDF表セル確認済み,2026,76,2029,152,人,26,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 76 | 152
(年平均上昇率+26.0%)"
s1_outline_132,1次,株式会社ヨシノ自動車,労働生産性,PDF表セル・率検算確認済み,2026,1406,2029,3561,万円/人,36.3,36.3104,0.0104,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 1,406万円/人 | 3,561万円/人
(年平均上昇率+36.3%)"
s1_outline_132,1次,株式会社ヨシノ自動車,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,560,2029,655,万円/人,5.4,5.3621,0.0379,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 560万円/人 | 655万円/人
(年平均上昇率+5.4%)"
s1_outline_132,1次,株式会社ヨシノ自動車,役員1人当たり給与支給総額,PDF記載なし又は抽出不能,,,,,,,,,,,年なし,数値2点なし,false,
s1_outline_132,1次,株式会社ヨシノ自動車,補助事業に係る従業員数,PDF表セル確認済み,2026,10,2029,65,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 10 | 65"
s1_outline_134,1次,株式会社コンメックス,労働生産性,PDF表セル・率検算確認済み,2027,1337,2030,2814,万円/人,28.1,28.1536,0.0536,case_representative_from_multi_entity,2,暦年確認,,true,"労働生産性 | 1,337万円/人 | 2,814万円/人
(年平均+28.1%) | 1,148万円/人 | 2,356万円/人
(年平均+27.1%)"
s1_outline_134,1次,株式会社コンメックス,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,555,2030,642,万円/人,5,4.9737,0.0263,case_representative_from_multi_entity,2,暦年確認,,true,"従業員1人あたり
給与支給総額 | 555万円/人 | 642万円/人
(年平均+5.0%) | 597万円/人 | 691万円/人
(年平均+5.0%)"
s1_outline_134,1次,株式会社コンメックス,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,1428,2030,1653,万円/人,5,4.9981,0.0019,case_representative_from_multi_entity,2,暦年確認,,true,"役員1人あたり
給与支給総額 | 1,428万円/人 | 1,653万円/人
(年平均+5.0%) | 1,154万円/人 | 1,336万円/人
(年平均+5.0%)"
s1_outline_134,1次,株式会社コンメックス,補助事業に係る従業員数,PDF表セル確認済み,2027,72,2030,72,人,,,,case_representative_from_multi_entity,2,暦年確認,,true,"補助事業に係る
従業員数 | 72人 | 72人 | 18人 | 18人"
s1_outline_135,1次,株式会社永井運送,労働生産性,PDF表セル・率検算確認済み,2025,625,2028,987,万円/人,16.5,16.4517,0.0483,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 625 | 987
(年平均上昇率+16.5%)"
s1_outline_135,1次,株式会社永井運送,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2025,451,2028,569,万円/人,8.1,8.0551,0.0449,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 451 | 569
(年平均上昇率+8.1%)"
s1_outline_135,1次,株式会社永井運送,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,2025,1077,2028,1357,万円/人,8,8.0077,0.0077,table_cells,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) | 1,077 | 1,357
(年平均上昇率+8.00%)"
s1_outline_135,1次,株式会社永井運送,補助事業に係る従業員数,PDF表セル確認済み,2025,210,2028,215,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 210 | 215"
s1_outline_136,1次,まねき食品株式会社,労働生産性,原本画像目視確認済み,2027,577,2030,1497,万円/人,37.4,37.409,0.009,visual_manual_override,2,暦年確認,,true,PDF表目視確認 | 2027年度（基準年度）: 577 | 2030年度（基準年度+3年後）: 1497
s1_outline_136,1次,まねき食品株式会社,従業員1人当たり給与支給総額,原本画像目視確認済み,2027,334,2030,388,万円/人,5.1,5.1224,0.0224,visual_manual_override,2,暦年確認,,true,PDF表目視確認 | 2027年度（基準年度）: 334 | 2030年度（基準年度+3年後）: 388
s1_outline_136,1次,まねき食品株式会社,役員1人当たり給与支給総額,原本画像目視確認済み,2027,848,2030,1058,万円/人,7.65,7.6539,0.0039,visual_manual_override,2,暦年確認,,true,PDF表目視確認 | 2027年度（基準年度）: 848 | 2030年度（基準年度+3年後）: 1058
s1_outline_136,1次,まねき食品株式会社,補助事業に係る従業員数,原本画像目視確認済み,2027,193,2030,201,人,,,,visual_manual_override,2,暦年確認,,true,PDF表目視確認 | 2027年度（基準年度）: 193 | 2030年度（基準年度+3年後）: 201
s1_outline_137,1次,総武機械株式会社,労働生産性,PDF表セル・率検算確認済み,2027,12158,2030,28189,千円/人,32.4,32.3546,0.0454,table_cells,2,暦年確認,,true,"労働生産性
(単位:千円/人) | 12,158千円/人 | 28,189千円/人
(年平均上昇率+32.4%)"
