case_id,round,company,page,page_role,source_method,confidence,baseline_year,baseline_sales_oku,target_year,target_sales_oku,increase_oku,increase_target_year,stated_rate_pct,stated_rate_target_year,stated_rate_type,stated_cumulative_growth_pct,calculated_cagr_pct,reported_cagr_pct,multiple,validation_status,selection_score,raw,pdf_url
s2_outline_184,4次,日電精密工業株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,60.21,2030,10.8,2030,CAGR明記,,,,1.85,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上高成長目標（～2030年）
• 売上高増加額6,021百万円
（24.9期7,087百万円→30.9期13,108百万円）
• 成長率（CAGR）+10.8％、30.9期に24.9期比1.85倍を計画",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_184.pdf
s2_outline_187,4次,石坂産業株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,85.36,2030,12.4,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（直近決算～2030年度）
• 売上高増加額8,536百万円（6,716百万円➨15,252百万円）
• 売上高成長率12.4％",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_187.pdf
s2_outline_189,4次,吉田海運ロジソリューションズ株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,157,93,2030,25,2030,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,143,"会社全体の売上成長目標（2030年度）
• 2030年度の会社全体の売上高：157億円
• 売上高増加額：93億円※
• 売上高成長率： CAGR25％※",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_189.pdf
s2_outline_191,4次,株式会社ビクトリー,1,長期成長ビジョン,sales_box_rectangle,high,2025,,2031,,186.61,2031,24.6,2031,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標
（2025年3月期～2031年3月期）
• 売上高増加額:18661百万円
• 売上高年平均成長率24.6％
関東市場で人気ベスト５の製品となる",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_191.pdf
s2_outline_192,4次,フクビ岡山株式会社,1,長期成長ビジョン,sales_box_rectangle,high,2025,,2030,,35.4,2030,230.8,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,105,"会社全体の売上成⾧目標（2030年度）
• 売上高成⾧率230.8％（基準年度2025年3月期）
• 売上高増加額35.4億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_192.pdf
s2_outline_193,4次,ソントン食品株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2031,,248,2031,9.8,2031,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～31年3月期）
• 売上高年平均成長率9.8％
• 売上高増加額248億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_193.pdf
s2_outline_194,4次,リバードコーポレーション株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,27.8,2030,272,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,105,"会社全体(ペットフード事業) 売上成⾧目標（～30
年）
• 売上高成⾧率 +272.0％
• 売上高増加額 +27.8億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_194.pdf
s2_outline_195,4次,株式会社レクザム,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,100,2030,11.5,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2030年）
• 売上高成長率11.5％
• 売上高増加額100億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_195.pdf
s2_outline_196,4次,岩手雪運株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2031,,48,2031,25.79,2031,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（基準年度～31年）
• 売上高成長率25.79％
• 売上高増加額+48億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_196.pdf
s2_outline_199,4次,日本毛織株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2036,,846,2036,73,2036,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2036年度）
• 売上高成長率73％（CAGR5.6％）
• 売上高増加額846億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_199.pdf
s2_outline_200,4次,有限会社ワンプラスワン,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,35.55,2030,17,2030,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2030年度）
• 売上高増加額3,555百万円（直近事業年度～事業化報告
3年目）
• 売上高成長率 17％ （直近事業年度～事業化報告3年目
のCAGR(年平均成長率)）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_200.pdf
s2_outline_201,4次,ハムリー株式会社,1,長期成長ビジョン,sales_box_rectangle,high,2025,,2030,,55.58,2030,282,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,105,"会社全体の売上成⻑⽬標（2025年〜2030年）
• 売上⾼成⻑率２８２％（CＡＧＲ︓２７.６%）
• 売上⾼増加額５,５５８百万円
会社全体の賃上げ⽬標
• 3.7%（直近事業年度〜基準年度）
• 6.5%（基準年度〜事業化報告3年⽬）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_202,4次,東海デキストリン株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2031,,77.81,2031,10.6,2031,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2031年）
• 売上高増加額 7,781百万円
• 売上高成長率(CAGR) 10.6％",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_202.pdf
s2_outline_204,4次,新日本電工株式会社,1,長期成長ビジョン,left_column_sales_band,medium,2025,,2030,1100,,,,,,,,,,Box内明記値確認済み（算術検算対象外）,47,"当社は創業100周年を機に、素材・環境分野で持続可能なソリューションを提供する企業へと進化を目指しています。
事業ポートフォリオの高度化を目指し500億円規模の成長投資を通じて、2030年に売上高1,100億円、営業利益率12.5％の達成を
目標としています。
〜 未来への挑戦 100年企業から次の100年へ 〜
2025年10月に創業100周年を迎える当社は、これまで培った技術力と信頼を基盤に、次の100年に向けて新たな価値創造に取
り組んでいます。事業の多角化や脱炭素・資源循環への対応を加速し、社会的責任と収益性の両立を図ってまいります。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_204.pdf
s2_outline_206,4次,能勢酒造株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,23.5,2030,414,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2030年）
• 売上高成長率414％
• 売上高増加額23.5億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_206.pdf
s2_outline_207,4次,ロートニッテン株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2031,,98,2031,10.2,2031,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2031年3月期）
• 売上高成長率10.2％
• 売上高増加額98億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_207.pdf
s2_outline_208,4次,NICHIRO株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,57,2030,174,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標
• 2030年までの会社全体の売上高増加額57億円
• 2030年までの会社全体の売上高成長率174％",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_208.pdf
s2_outline_210,4次,南島酒販株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2031,,75,2031,10.8,2031,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～31年3月期）
• 売上高年平均成長率10.8％
• 売上高増加額75億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_210.pdf
s2_outline_211,4次,アサヒプリテック株式会社,1,長期成長ビジョン,sales_box_rectangle,high,2025,,2031,,237,2031,0.8,2031,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2031年3月期）
• 売上高成長率+0.8％（2025年3月期比、年平均）
• 売上高増加額+237億円（2025年3月期比）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_211.pdf
s2_outline_213,4次,ファインプラス株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2031,,52.26,2031,7.8,2031,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標(～2031年3月期)
• 売上高増加額 5,226百万円
• 売上高成長率 7.8％",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_213.pdf
s2_outline_217,4次,院庄林業株式会社,1,長期成長ビジョン,sales_box_rectangle,high,2024,,2030,,118.07,2030,8,2030,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2030年12月期）
• 売上高増加額 11,807百万円 (2024年12月期比)
• 売上高成長率 8.0％ (2024年12月期比、年平均)",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_217.pdf
s2_outline_218,4次,株式会社エム・ケー・ケー,1,長期成長ビジョン,sales_box_rectangle,high,,,,,23.25,,140,,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（2025/5月期～2031/5月期）
売上高増加額 2,325百万円（2025/5期 1,661百万円→2031/5期3,986百万円）
売上高成長率 140%（年平均成長率19.12％）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_218.pdf
s2_outline_219,4次,株式会社ナリコマフード,1,長期成長ビジョン,sales_box_rectangle,high,,,2031,,400.88,2031,11.9,2031,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2031年）
• 売上高増加額40,088百万円
• 売上高成長率11.9％",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_219.pdf
s2_outline_220,4次,富田薬品株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,621,2030,5.9,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（24～30年度）
• 売上高増加額621億円
• 売上高成長率5.9％
従業員",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_220.pdf
s2_outline_221,4次,株式会社ニシムタ,1,長期成長ビジョン,sales_box_rectangle,high,,,,,146.7,,5.3,,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標
（基準年度～事業化報告3年目）
• 売上高増加額14,670百万円（863.3億円⇒1010.0億
円）
• 売上高成長率5.3％（CAGR）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_221.pdf
s2_outline_222,4次,株式会社 日本橋冷凍手島商店,1,長期成長ビジョン,sales_box_rectangle,high,2027,,2031,,52,2031,19.5,2031,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（2027年2月期～
2031年2月期）
• 売上高増加額 5,200百万円
• 売上高成長率 19.5％(年平均)",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_222.pdf
s2_outline_223,4次,三ッ和商事株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,65.26,40.99,2030,17.9,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,143,"会社全体の売上成長目標（～2030年度）
• 売上高目標6,526百万円（最新決算期2,427百万円）
• 売上高増加額4,099百万円
• 売上高成長率17.9％",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_223.pdf
s2_outline_225,4次,株式会社山本製作所,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,93.74,2030,16.7,2030,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標
(2024～2030年度)
売上高増加額：93.74億円
売上高成長率：CAGR（年平均成長率）16.7％",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_225.pdf
s2_outline_226,4次,日本海精錬株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2029,,86,2029,223,2029,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2029年6月期）
• 売上高増加額8,600百万円 ※対基準年度
• 売上高成長率223％ ※対基準年度",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_226.pdf
s2_outline_227,4次,株式会社トノックス,1,長期成長ビジョン,sales_box_rectangle,high,,,2035,200,116.68,2035,8,2035,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,143,"会社全体の売上成長目標（2035年）
• 2035年目標売上高 20,000百万円
• 最新決算からの増加額 ＋11,668百万円
• 売上高年平均成長率 ９．８％",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_227.pdf
s2_outline_228,4次,株式会社ベネフル,1,長期成長ビジョン,sales_box_rectangle,high,2024,,2031,50,,,18.3,2031,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（2031年5月期）
• 売上高50億円（現店舗20億円、新店舗10億円×3店）
• 売上高成長率18.3％（2024年5月実績と比較）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_228.pdf
s2_outline_230,4次,株式会社アイ・グラン・ソリューション,1,長期成長ビジョン,sales_box_rectangle,high,2024,,2030,,107,2030,528,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（直近決算期2024年～2030年）
売上高成長率528％、売上高増加額107億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_230.pdf
