dataset,record_key,case_id,company,field,before,after
metrics.csv,s1_outline_151|officer_pay,s1_outline_151,四国医療サービス株式会社,base_value,,1500
metrics.csv,s1_outline_151|officer_pay,s1_outline_151,四国医療サービス株式会社,target_value,,2000
metrics.csv,s1_outline_151|officer_pay,s1_outline_151,四国医療サービス株式会社,base_value_raw,,1500
metrics.csv,s1_outline_151|officer_pay,s1_outline_151,四国医療サービス株式会社,target_value_raw,,2000
metrics.csv,s1_outline_151|officer_pay,s1_outline_151,四国医療サービス株式会社,base_value_man_yen_per_person,,1500
metrics.csv,s1_outline_151|officer_pay,s1_outline_151,四国医療サービス株式会社,target_value_man_yen_per_person,,2000
metrics.csv,s1_outline_151|officer_pay,s1_outline_151,四国医療サービス株式会社,unit_conversion_factor,1.0,1
metrics.csv,s1_outline_151|officer_pay,s1_outline_151,四国医療サービス株式会社,raw,"愛媛1,500→2,000、10.1%。高知0→0","愛媛1,500→2,000万円/人（+10.1%）。高知0→0は別系列の明記値。"
metrics.csv,s1_outline__208|labor,s1_outline__208,日本電波工業株式会社,base_value,1683.5,16835
metrics.csv,s1_outline__208|labor,s1_outline__208,日本電波工業株式会社,target_value,3279.8,32798
metrics.csv,s1_outline__208|labor,s1_outline__208,日本電波工業株式会社,unit,万円/人,千円/人
metrics.csv,s1_outline__208|labor,s1_outline__208,日本電波工業株式会社,base_value_raw,1683.5,16835
metrics.csv,s1_outline__208|labor,s1_outline__208,日本電波工業株式会社,target_value_raw,3279.8,32798
metrics.csv,s1_outline__208|labor,s1_outline__208,日本電波工業株式会社,unit_raw,万円/人,千円/人
metrics.csv,s1_outline__208|labor,s1_outline__208,日本電波工業株式会社,unit_conversion_factor,1.0,0.1
metrics.csv,s1_outline__208|employee_pay,s1_outline__208,日本電波工業株式会社,base_value,709.7,7097
metrics.csv,s1_outline__208|employee_pay,s1_outline__208,日本電波工業株式会社,target_value,821.5,8215
metrics.csv,s1_outline__208|employee_pay,s1_outline__208,日本電波工業株式会社,unit,万円/人,千円/人
metrics.csv,s1_outline__208|employee_pay,s1_outline__208,日本電波工業株式会社,base_value_raw,709.7,7097
metrics.csv,s1_outline__208|employee_pay,s1_outline__208,日本電波工業株式会社,target_value_raw,821.5,8215
metrics.csv,s1_outline__208|employee_pay,s1_outline__208,日本電波工業株式会社,unit_raw,万円/人,千円/人
metrics.csv,s1_outline__208|employee_pay,s1_outline__208,日本電波工業株式会社,unit_conversion_factor,1.0,0.1
metrics.csv,s1_outline__208|officer_pay,s1_outline__208,日本電波工業株式会社,unit,万円/人,千円/人
metrics.csv,s1_outline__208|officer_pay,s1_outline__208,日本電波工業株式会社,unit_raw,万円/人,千円/人
metrics.csv,s1_outline__208|officer_pay,s1_outline__208,日本電波工業株式会社,unit_conversion_factor,1.0,0.1
metrics.csv,s2_outline_17|labor,s2_outline_17,日生流通運輸倉庫株式会社,unit,万円/人,百万円/人
metrics.csv,s2_outline_17|labor,s2_outline_17,日生流通運輸倉庫株式会社,unit_raw,万円/人,百万円/人
metrics.csv,s2_outline_17|labor,s2_outline_17,日生流通運輸倉庫株式会社,base_value_man_yen_per_person,476,47600
metrics.csv,s2_outline_17|labor,s2_outline_17,日生流通運輸倉庫株式会社,target_value_man_yen_per_person,1264,126400
metrics.csv,s2_outline_17|labor,s2_outline_17,日生流通運輸倉庫株式会社,unit_conversion_factor,1.0,100
metrics.csv,s2_outline_17|employee_pay,s2_outline_17,日生流通運輸倉庫株式会社,unit,万円/人,百万円/人
metrics.csv,s2_outline_17|employee_pay,s2_outline_17,日生流通運輸倉庫株式会社,unit_raw,万円/人,百万円/人
metrics.csv,s2_outline_17|employee_pay,s2_outline_17,日生流通運輸倉庫株式会社,base_value_man_yen_per_person,427,42700
metrics.csv,s2_outline_17|employee_pay,s2_outline_17,日生流通運輸倉庫株式会社,target_value_man_yen_per_person,495,49500
metrics.csv,s2_outline_17|employee_pay,s2_outline_17,日生流通運輸倉庫株式会社,unit_conversion_factor,1.0,100
metrics.csv,s2_outline_27|labor,s2_outline_27,株式会社ライト製作所,target_value,5437,25437
metrics.csv,s2_outline_27|labor,s2_outline_27,株式会社ライト製作所,target_value_raw,5437,25437
metrics.csv,s2_outline_27|labor,s2_outline_27,株式会社ライト製作所,target_value_man_yen_per_person,5437,25437
metrics.csv,s2_outline_27|labor,s2_outline_27,株式会社ライト製作所,unit_conversion_factor,1.0,1
metrics.csv,s2_outline_32|labor,s2_outline_32,第一物産株式会社,target_value,1197,1199
metrics.csv,s2_outline_32|labor,s2_outline_32,第一物産株式会社,target_value_raw,1197,1199
metrics.csv,s2_outline_32|labor,s2_outline_32,第一物産株式会社,target_value_man_yen_per_person,1197,1199
metrics.csv,s2_outline_32|labor,s2_outline_32,第一物産株式会社,unit_conversion_factor,1.0,1
metrics.csv,s2_outline_41|officer_pay,s2_outline_41,藤本化学製品株式会社,unit_conversion_factor,1.0,1
metrics.csv,s2_outline_41|officer_pay,s2_outline_41,藤本化学製品株式会社,listed_rate_pct,7.2,
metrics.csv,s2_outline_74|labor,s2_outline_74,株式会社山福,base_value,822,660
metrics.csv,s2_outline_74|labor,s2_outline_74,株式会社山福,target_value,1587,1433
metrics.csv,s2_outline_74|labor,s2_outline_74,株式会社山福,unit_conversion_factor,1.0,1
metrics.csv,s2_outline_74|labor,s2_outline_74,株式会社山福,listed_rate_pct,24.5,
metrics.csv,s2_outline_74|employee_pay,s2_outline_74,株式会社山福,unit_conversion_factor,1.0,1
metrics.csv,s2_outline_74|employee_pay,s2_outline_74,株式会社山福,listed_rate_pct,6,
metrics.csv,s2_outline_74|officer_pay,s2_outline_74,株式会社山福,base_value,1603,1934
metrics.csv,s2_outline_74|officer_pay,s2_outline_74,株式会社山福,target_value,1829,2207
metrics.csv,s2_outline_74|officer_pay,s2_outline_74,株式会社山福,unit_conversion_factor,1.0,1
metrics.csv,s2_outline_74|officer_pay,s2_outline_74,株式会社山福,listed_rate_pct,4.5,
metrics.csv,s2_outline_83|labor,s2_outline_83,株式会社キド,target_value,1823,1825
metrics.csv,s2_outline_83|labor,s2_outline_83,株式会社キド,target_value_raw,1823,1825
metrics.csv,s2_outline_83|labor,s2_outline_83,株式会社キド,target_value_man_yen_per_person,1823,1825
metrics.csv,s2_outline_83|labor,s2_outline_83,株式会社キド,unit_conversion_factor,1.0,1
metrics.csv,s2_outline_122|officer_pay,s2_outline_122,杉プラスチック工業株式会社,unit,,千円/人
metrics.csv,s2_outline_122|officer_pay,s2_outline_122,杉プラスチック工業株式会社,unit_raw,,千円/人
metrics.csv,s2_outline_122|officer_pay,s2_outline_122,杉プラスチック工業株式会社,normalized_unit,,万円/人
metrics.csv,s2_outline_122|officer_pay,s2_outline_122,杉プラスチック工業株式会社,unit_conversion_factor,,0.1
metrics.csv,s2_outline_128|officer_pay,s2_outline_128,株式会社タカラ倉庫運輸サービス,unit,,万円/人
metrics.csv,s2_outline_128|officer_pay,s2_outline_128,株式会社タカラ倉庫運輸サービス,unit_raw,,万円/人
metrics.csv,s2_outline_128|officer_pay,s2_outline_128,株式会社タカラ倉庫運輸サービス,normalized_unit,,万円/人
metrics.csv,s2_outline_128|officer_pay,s2_outline_128,株式会社タカラ倉庫運輸サービス,unit_conversion_factor,,1
metrics.csv,s2_outline_133|officer_pay,s2_outline_133,株式会社ユタカ,unit,,千円/人
metrics.csv,s2_outline_133|officer_pay,s2_outline_133,株式会社ユタカ,unit_raw,,千円/人
metrics.csv,s2_outline_133|officer_pay,s2_outline_133,株式会社ユタカ,normalized_unit,,万円/人
metrics.csv,s2_outline_133|officer_pay,s2_outline_133,株式会社ユタカ,unit_conversion_factor,,0.1
metrics.csv,s2_outline_135|officer_pay,s2_outline_135,株式会社リバイト,unit,,千円/人
metrics.csv,s2_outline_135|officer_pay,s2_outline_135,株式会社リバイト,unit_raw,,千円/人
metrics.csv,s2_outline_135|officer_pay,s2_outline_135,株式会社リバイト,normalized_unit,,万円/人
metrics.csv,s2_outline_135|officer_pay,s2_outline_135,株式会社リバイト,unit_conversion_factor,,0.1
metrics.csv,s2_outline_185|employees,s2_outline_185,三日月興業株式会社,base_value_raw,,7
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,project_cost_million_yen,2131,2145
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,subsidy_million_yen,596,600.3
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,subsidy_rate_pct,27.9681,27.985
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,project_cost_value_raw,2131,2145
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,project_cost_raw_converted_million_yen,2131,2145
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,project_cost_million_yen_normalized,2131,2145
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,subsidy_value_raw,596,600.3
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,subsidy_raw_converted_million_yen,596,600.3
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,subsidy_million_yen_normalized,596,600.3
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,investment_representative_basis,同一申請内の投資案件合計（AI画像目視）,コンソーシアム参加2社の事業費・補助額合計（全ページ目視）
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,cost_box_transcription,"申請者分：事業費2,131百万円、補助額596百万円。記載内訳7.87億円＋10億円。3頁に古川工業の別案件14億円（補助4.3億円）あり。","古川電気工業2,131百万円（596百万円）＋古川工業14百万円（4.3百万円）＝コンソーシアム合計2,145百万円（600.3百万円）。"
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,cost_validation,AI画像目視確認済み（信頼度medium）,全3ページ画像目視確認済み（参加2社合計）
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,cost_unit_validation,"project:raw_unit_confirmed,normalized_existing_more_precise_or_equal; subsidy:raw_unit_confirmed,normalized_existing_more_precise_or_equal",participant_boxes_confirmed_and_summed
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,investment_components,"[{""label"":""最新鋭設備"",""amount_million_yen"":787},{""label"":""工場拡張"",""amount_million_yen"":1000}]","[{""label"":""古川電気工業配分"",""amount_million_yen"":2131,""subsidy_million_yen"":596,""page"":2},{""label"":""古川工業配分"",""amount_million_yen"":14,""subsidy_million_yen"":4.3,""page"":3},{""label"":""最新鋭設備（古川電気工業内訳）"",""amount_million_yen"":787,""page"":2},{""label"":""工場拡張（古川電気工業内訳）"",""amount_million_yen"":1000,""page"":2}]"
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,manual_audit_notes,"{""sales"": ""2025年3月期→2032年3月期。申請企業単体：目標165億円、増加99.82億円、年平均成長率14.2%、逆算基準65.18億円。コンソーシアム合計：目標200億円、増加122.52億円、14.5%。古川工業単体：目標35億円、増加22.70億円、16.1%"", ""investment"": ""事業費2,131百万円、補助額596百万円（申請企業）"", ""metrics"": ""申請企業、原単位千円/人。労働生産性12,519→28,866（+32.1%）、従業員給与5,651→7,001（+7.4%）、役員給与は値なし・年平均+6.6%のみ、従業員209→213人""}","{""sales"":""2025年3月期→2032年3月期。増加額／目標額は、コンソーシアム122.52→200億円、古川電気工業99.82→165億円、古川工業22.70→35億円。基準売上は差額で77.48、65.18、12.30億円と逆算。"",""investment"":""コンソーシアム合計事業費2,145百万円、補助額600.3百万円。古川電気工業2,131／596、古川工業14／4.3百万円。"",""metrics"":""p.2古川電気工業とp.3古川工業の主要4指標を別系列で保持。"",""all_pages"":""p.3の古川工業（参加企業）の事業費・補助額・主要4指標を追加確認。""}"
cases.csv,s2_outline_163,s2_outline_163,MHT株式会社,investment_components,"[{""label"":""倉庫建設"",""amount_million_yen"":889.012532},{""label"":""オークマ複合加工機"",""amount_million_yen"":200.526068},{""label"":""ニデック横中ぐり盤"",""amount_million_yen"":148},{""label"":""テストスタンド"",""amount_million_yen"":50}]","[{""label"":""オークマ製複合加工機"",""amount_million_yen"":200.526068,""page"":3},{""label"":""トウネツ製電気炉"",""amount_million_yen"":42.82,""page"":3},{""label"":""ニデック製横中ぐり盤"",""amount_million_yen"":148,""page"":3},{""label"":""大和重工製定盤"",""amount_million_yen"":20.42,""page"":3},{""label"":""日本ホイスト製5tクレーン"",""amount_million_yen"":13.67,""page"":3},{""label"":""中原電気製キュービクル"",""amount_million_yen"":49.9,""page"":3},{""label"":""屋根改修工事"",""amount_million_yen"":56.5,""page"":3},{""label"":""倉庫兼整備工場建設"",""amount_million_yen"":889.012532,""page"":3},{""label"":""トヨタ製フォークリフト"",""amount_million_yen"":4.6394,""page"":3},{""label"":""ニチユ製ラクサー"",""amount_million_yen"":0.25,""page"":3},{""label"":""テストスタンド"",""amount_million_yen"":50,""page"":3},{""label"":""ニッチュー製ショットブラストマシン"",""amount_million_yen"":15.152,""page"":3},{""label"":""三井精機製コンプレッサー"",""amount_million_yen"":2,""page"":3},{""label"":""栗田工業製塗装ブース"",""amount_million_yen"":7.11,""page"":3}]"
cases.csv,s2_outline_163,s2_outline_163,MHT株式会社,manual_audit_notes,"{""sales"": ""会社全体、2024年12月期75億円→2030年12月期150億円、増加75億円、累積成長率100%"", ""investment"": ""事業費1,524百万円、補助額375百万円"", ""metrics"": ""原単位千円/人。労働生産性8,056→24,654（+45.2%）、従業員給与5,221→6,282（+6.4%）、役員給与は値なし・年平均+6.0%のみ、従業員136→142人""}","{""sales"":""会社全体、2024年12月期75億円→2030年12月期150億円、増加75億円、累積成長率100%"",""investment"":""事業費1,524百万円、補助額375百万円"",""metrics"":""原単位千円/人。労働生産性8,056→24,654（+45.2%）、従業員給与5,221→6,282（+6.4%）、役員給与は値なし・年平均+6.0%のみ、従業員136→142人"",""all_pages"":""p.3の設備別投資額14項目を追加確認。明細合計1,500百万円、表紙総額1,524百万円。"",""investment_components_sum_million_yen"":1500,""investment_components_vs_total"":""設備明細14項目合計1,500百万円。表紙事業費1,524百万円との差24百万円はPDF上で内訳未明示。""}"
cases.csv,s1_outline_51,s1_outline_51,株式会社西部技研,manual_audit_notes,"{""sales_series"": [{""series"": ""連結"", ""target"": ""2030年まで（2023年実績対比）"", ""cagr_pct"": 9.7, ""increase_oku"": 263, ""pdf_primary"": true}, {""series"": ""単体（申請企業）"", ""target"": ""2030年まで（2023年実績対比）"", ""cagr_pct"": 8.0, ""increase_oku"": 99, ""applicant_representative"": true}], ""project_cost"": ""34億円（内訳合計3451百万円）"", ""subsidy"": ""10億円"", ""metrics"": ""2026年度→2029年度、労働生産性1340→1587万円/人（年平均+5.81%）、従業員1人当たり給与650→763万円/人（+5.51%）、役員1人当たり給与は値なし・年平均+5.00%、従業員254→276人""}","{""sales_series"":[{""series"":""連結"",""target"":""2030年まで（2023年実績対比）"",""cagr_pct"":9.7,""increase_oku"":263,""pdf_primary"":true},{""series"":""単体（申請企業）"",""target"":""2030年まで（2023年実績対比）"",""cagr_pct"":8.0,""increase_oku"":99,""applicant_representative"":true}],""project_cost"":""34億円（内訳合計3451百万円）"",""subsidy"":""10億円"",""metrics"":""2026年度→2029年度、労働生産性1340→1587万円/人（年平均+5.81%）、従業員1人当たり給与650→763万円/人（+5.51%）、役員1人当たり給与は値なし・年平均+5.00%、従業員254→276人"",""all_pages"":""p.3-5の工程図、設備イメージ、工場図面を追加確認。主要数値の追加・変更なし。""}"
cases.csv,s2_outline_116,s2_outline_116,奥伊吹観光株式会社,manual_audit_notes,"{""sales"": ""2024年9月期→2030年9月期、売上増加額7,320百万円、成長率31.3%。"", ""investment"": ""事業費2,094百万円、補助額670百万円。"", ""metrics"": ""原単位千円/人。基準年度→事業化報告3年目。労働生産性31,158→41,836（万円換算3,115.8→4,183.6、+10.3%）、従業員給与4,808→5,906（480.8→590.6万円、+7.1%）、役員給与12,515→14,613（1,251.5→1,461.3万円、+5.3%）、従業員数50→56人。""}","{""sales"":""2024年9月期→2030年9月期、売上増加額7,320百万円、成長率31.3%。"",""investment"":""事業費2,094百万円、補助額670百万円。"",""metrics"":""原単位千円/人。基準年度→事業化報告3年目。労働生産性31,158→41,836（万円換算3,115.8→4,183.6、+10.3%）、従業員給与4,808→5,906（480.8→590.6万円、+7.1%）、役員給与12,515→14,613（1,251.5→1,461.3万円、+5.3%）、従業員数50→56人。"",""all_pages"":""p.3の冬期・夏期売上計画を追加確認。2028-2030年の年度別系列を構造化。""}"
cases.csv,s2_outline_156,s2_outline_156,上野ロジケム株式会社,manual_audit_notes,"{""sales"": ""会社全体、2024年度75億円、2027年度91億円、2030年度152億円。代表増加77億円"", ""investment"": ""事業費3,541百万円、補助額943百万円"", ""metrics"": ""原単位千円/人。労働生産性29,819→46,030（+15.6%）、従業員給与6,506→7,971（+7.0%）、役員給与は値・率ともなし、従業員16→46人""}","{""sales"":""会社全体、2024年度75億円、2027年度91億円、2030年度152億円。代表増加77億円"",""investment"":""事業費3,541百万円、補助額943百万円"",""metrics"":""原単位千円/人。労働生産性29,819→46,030（+15.6%）、従業員給与6,506→7,971（+7.0%）、役員給与は値・率ともなし、従業員16→46人"",""all_pages"":""p.3の補助事業後の物流展開図を追加確認。主要数値の追加・変更なし。""}"
cases.csv,s2_outline_158,s2_outline_158,株式会社セントラルフード,manual_audit_notes,"{""sales"": ""会社全体、基準年度前年→事業化3年目（2030年度）、目標売上10,842百万円（108.42億円）、CAGR15%"", ""investment"": ""事業費3,023百万円、補助額625百万円"", ""metrics"": ""原単位千円/人。労働生産性5,031→11,248（+30.8%）、従業員給与3,481→4,205（+6.5%）、役員給与は値なし・年平均+6.5%のみ、従業員123→132人""}","{""sales"":""会社全体、基準年度前年→事業化3年目（2030年度）、目標売上10,842百万円（108.42億円）、CAGR15%"",""investment"":""事業費3,023百万円、補助額625百万円"",""metrics"":""原単位千円/人。労働生産性5,031→11,248（+30.8%）、従業員給与3,481→4,205（+6.5%）、役員給与は値なし・年平均+6.5%のみ、従業員123→132人"",""all_pages"":""p.3-4の設備・工程詳細を追加確認。主要数値の追加・変更なし。""}"
cases.csv,s2_outline_159,s2_outline_159,株式会社　ファーストライン,manual_audit_notes,"{""sales"": ""会社全体、27年→30年（文脈上2027年→2030年）、売上高増加額1,060百万円（10.6億円）、売上高成長率18.0%（年率平均）"", ""investment"": ""事業費1,624百万円、補助額397百万円"", ""metrics"": ""原単位千円/人。労働生産性10,694→16,855（+16.4%）、従業員給与3,878→4,685（+6.5%）、役員給与11,109→12,970（+5.3%）、従業員70→75人""}","{""sales"":""会社全体、27年→30年（文脈上2027年→2030年）、売上高増加額1,060百万円（10.6億円）、売上高成長率18.0%（年率平均）"",""investment"":""事業費1,624百万円、補助額397百万円"",""metrics"":""原単位千円/人。労働生産性10,694→16,855（+16.4%）、従業員給与3,878→4,685（+6.5%）、役員給与11,109→12,970（+5.3%）、従業員70→75人"",""all_pages"":""p.3-4の5温度帯倉庫の差別化説明を追加確認。競合他社数値は申請企業系列に含めない。""}"
cases.csv,s2_outline_168,s2_outline_168,明和工業株式会社,manual_audit_notes,"{""sales"": ""2025年3月期→2031年3月期。申請企業明和工業：目標247.5億円、増加約168.4億円、CAGR20.9%、逆算基準79.1億円。子会社ヨシカワ機械：目標39.4億円、増加約35.6億円、CAGR47.6%"", ""investment"": ""コンソーシアム合計事業費2,195百万円、補助額712百万円を代表値。うち明和工業分1,718百万円・555百万円"", ""metrics"": ""申請企業、原単位千円/人。労働生産性14,783→21,274（+12.9%）、従業員給与4,692→5,515（+5.5%）、役員給与は値なし・年平均+0%、従業員54→84人""}","{""sales"":""2025年3月期→2031年3月期。申請企業明和工業：目標247.5億円、増加約168.4億円、CAGR20.9%、逆算基準79.1億円。子会社ヨシカワ機械：目標39.4億円、増加約35.6億円、CAGR47.6%"",""investment"":""コンソーシアム合計事業費2,195百万円、補助額712百万円を代表値。うち明和工業分1,718百万円・555百万円"",""metrics"":""申請企業、原単位千円/人。労働生産性14,783→21,274（+12.9%）、従業員給与4,692→5,515（+5.5%）、役員給与は値なし・年平均+0%、従業員54→84人"",""all_pages"":""p.3のヨシカワ機械（子会社）の事業費・補助額・主要4指標を追加確認。""}"
cases.csv,s2_outline_178,s2_outline_178,株式会社メタルテック,manual_audit_notes,"{""sales"": ""会社全体、～30年、売上高増加額159億円、売上高成長率8.2%"", ""investment"": ""事業費2,369百万円、補助額581百万円"", ""metrics"": ""基準年度→事業化報告3年目、千円/人。労働生産性9,008→14,366（+16.8%）、従業員給与6,037→7,089（+5.5%）、役員給与は値なし・年平均+5.0%のみ、従業員442→451人""}","{""sales"":""会社全体、～30年、売上高増加額159億円、売上高成長率8.2%"",""investment"":""事業費2,369百万円、補助額581百万円"",""metrics"":""基準年度→事業化報告3年目、千円/人。労働生産性9,008→14,366（+16.8%）、従業員給与6,037→7,089（+5.5%）、役員給与は値なし・年平均+5.0%のみ、従業員442→451人"",""all_pages"":""p.3の設備導入効果（生産量660→1,500個、稼働8→16時間）を追加確認。主要4指標とは分離。""}"
sales_series.csv,s2_outline_141_sales_01,s2_outline_141,古川電気工業株式会社,baseline_sales_oku,122.52,77.48
sales_series.csv,s2_outline_141_sales_01,s2_outline_141,古川電気工業株式会社,increase_oku,77.48,122.52
sales_series.csv,s2_outline_141_sales_01,s2_outline_141,古川電気工業株式会社,increase_value_raw,77.48,12252
sales_series.csv,s2_outline_141_sales_01,s2_outline_141,古川電気工業株式会社,increase_unit_raw,億円,百万円
sales_series.csv,s2_outline_141_sales_01,s2_outline_141,古川電気工業株式会社,increase_oku_normalized,77.48,122.52
sales_series.csv,s2_outline_141_sales_01,s2_outline_141,古川電気工業株式会社,increase_unit_source,series_derived_difference,explicit_pdf_increase
sales_series.csv,s2_outline_141_sales_01,s2_outline_141,古川電気工業株式会社,increase_unit_validation,derived_difference_match,explicit_unit_match
sales_series.csv,s2_outline_141_sales_01,s2_outline_141,古川電気工業株式会社,raw_fragment,コンソーシアム：122.52億円→200億円、CAGR14.5%,"コンソーシアム合計：売上増加額12,252百万円、目標20,000百万円、CAGR14.5%。基準売上77.48億円は目標－増加額で逆算。"
sales_series.csv,s2_outline_141_sales_02,s2_outline_141,古川電気工業株式会社,increase_value_raw,65.18,9982
sales_series.csv,s2_outline_141_sales_02,s2_outline_141,古川電気工業株式会社,increase_unit_raw,億円,百万円
sales_series.csv,s2_outline_141_sales_02,s2_outline_141,古川電気工業株式会社,increase_oku_normalized,65.18,99.82
sales_series.csv,s2_outline_141_sales_02,s2_outline_141,古川電気工業株式会社,increase_unit_source,series_derived_difference,explicit_pdf_increase
sales_series.csv,s2_outline_141_sales_02,s2_outline_141,古川電気工業株式会社,increase_unit_validation,derived_difference_match,explicit_unit_match
sales_series.csv,s2_outline_141_sales_02,s2_outline_141,古川電気工業株式会社,raw_fragment,古川電気工業：99.82億円→165億円、CAGR14.2%,"古川電気工業：売上増加額9,982百万円、目標16,500百万円、CAGR14.2%。基準売上65.18億円は目標－増加額で逆算。"
sales_series.csv,s2_outline_141_sales_03,s2_outline_141,古川電気工業株式会社,baseline_sales_oku,22.7,12.3
sales_series.csv,s2_outline_141_sales_03,s2_outline_141,古川電気工業株式会社,increase_oku,12.3,22.7
sales_series.csv,s2_outline_141_sales_03,s2_outline_141,古川電気工業株式会社,increase_value_raw,12.3,2270
sales_series.csv,s2_outline_141_sales_03,s2_outline_141,古川電気工業株式会社,increase_unit_raw,億円,百万円
sales_series.csv,s2_outline_141_sales_03,s2_outline_141,古川電気工業株式会社,increase_oku_normalized,12.3,22.7
sales_series.csv,s2_outline_141_sales_03,s2_outline_141,古川電気工業株式会社,increase_unit_source,series_derived_difference,explicit_pdf_increase
sales_series.csv,s2_outline_141_sales_03,s2_outline_141,古川電気工業株式会社,increase_unit_validation,derived_difference_match,explicit_unit_match
sales_series.csv,s2_outline_141_sales_03,s2_outline_141,古川電気工業株式会社,raw_fragment,古川工業：22.70億円→35億円、CAGR16.1%,"古川工業：売上増加額2,270百万円、目標3,500百万円、CAGR16.1%。基準売上12.30億円は目標－増加額で逆算。"
sales_series.csv,s2_outline_168_sales_01,s2_outline_168,明和工業株式会社,baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
sales_series.csv,s2_outline_168_sales_01,s2_outline_168,明和工業株式会社,baseline_year_status,existing_normalized_year,explicit_four_digit_year
sales_series.csv,s2_outline_168_sales_01,s2_outline_168,明和工業株式会社,baseline_sales_oku,,79.1
sales_series.csv,s2_outline_168_sales_01,s2_outline_168,明和工業株式会社,target_period_label,2031年3月期,2030年目標（Box見出しは2031年3月期）
sales_series.csv,s2_outline_168_sales_01,s2_outline_168,明和工業株式会社,target_year_correction_method,existing_normalized_year,explicit_four_digit_year
sales_series.csv,s2_outline_168_sales_01,s2_outline_168,明和工業株式会社,arithmetic_status,未判定,整合（基準値は目標－増加額）
sales_series.csv,s2_outline_168_sales_01,s2_outline_168,明和工業株式会社,raw_fragment,明和工業：2030年目標247.5億円、増加約168.4億円、CAGR20.9%。,明和工業：売上増加額約168.4億円、2030年目標247.5億円、CAGR20.9%。Box見出しは2025年3月期～2031年3月期で1年相違。基準79.1億円は逆算。
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,baseline_period_label,,2025年3月期（共通Box見出し）
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,baseline_year,,2025
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,baseline_month,,3
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,baseline_year_before_correction,,2025
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,baseline_year_after_correction,,2025
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,baseline_month_before_correction,,3
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,baseline_month_after_correction,,3
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,baseline_year_correction_method,missing,explicit_four_digit_year
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,baseline_year_correction_confidence,low,high
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,baseline_period_type,missing,manual_label
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,baseline_year_status,記載なし,explicit_four_digit_year
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,baseline_sales_oku,,3.8
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,target_period_label,2030年目標,2030年目標（Box見出しは2031年3月期）
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,target_year_correction_method,existing_normalized_year,explicit_four_digit_year
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,arithmetic_status,未判定,整合（基準値は目標－増加額）
sales_series.csv,s2_outline_168_sales_02,s2_outline_168,明和工業株式会社,raw_fragment,ヨシカワ機械：2030年目標39.4億円、増加35.6億円、CAGR47.6%。,ヨシカワ機械：売上増加額約35.6億円、2030年目標39.4億円、CAGR47.6%。Box見出しは2025年3月期～2031年3月期。基準3.8億円は逆算。
metrics.csv,s2_outline_141|古川工業株式会社|labor,s2_outline_141,古川電気工業株式会社,base_value,,4760
metrics.csv,s2_outline_141|古川工業株式会社|labor,s2_outline_141,古川電気工業株式会社,target_value,,9968
metrics.csv,s2_outline_141|古川工業株式会社|labor,s2_outline_141,古川電気工業株式会社,listed_rate_pct,,27.9
metrics.csv,s2_outline_141|古川工業株式会社|labor,s2_outline_141,古川電気工業株式会社,unit,,千円/人
metrics.csv,s2_outline_141|古川工業株式会社|labor,s2_outline_141,古川電気工業株式会社,source_entity_label,,古川工業株式会社
metrics.csv,s2_outline_141|古川工業株式会社|labor,s2_outline_141,古川電気工業株式会社,page,,3
